provider,url,files_found,missing_files,complete,error
Camarillo Area Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-camarillo-area-transit-gtfs-2234.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Calaveras Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-calaveras-transit-gtfs-93.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Capitol Corridor Joint Powers Authority (Capitol Corridor),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-capitol-corridor-joint-powers-authority-capitol-corridor-gtfs-74.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Carson Circuit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-carson-circuit-gtfs-298.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Catalina Express,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-catalina-express-gtfs-299.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Catalina Flyer,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-catalina-flyer-gtfs-300.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Bell (La Campana),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-bell-la-campana-gtfs-2249.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
City Coach,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-coach-gtfs-599.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Banning Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-banning-transit-gtfs-220.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Lompoc Transit (COLT),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-lompoc-transit-colt-gtfs-919.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
City of Madera,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-madera-gtfs-91.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Glendale,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-glendale-gtfs-1245.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Alameda-Contra Costa Transit District (AC Transit),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-alameda-contra-costa-transit-district-ac-transit-gtfs-1244.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
City of San Luis Obispo Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-san-luis-obispo-transit-gtfs-44.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Tracy,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-tracy-gtfs-2187.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
City of Tracy (TRACER),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-tracy-tracer-gtfs-877.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Caltrain,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-caltrain-gtfs-54.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Clovis Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-clovis-transit-gtfs-89.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Clean Air Express,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-clean-air-express-gtfs-1872.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
City of Wasco,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-of-wasco-gtfs-1788.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Commerce Municipal Bus Lines,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-commerce-municipal-bus-lines-gtfs-994.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Corona Cruiser,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-corona-cruiser-gtfs-104.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Compton Renaissance,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-compton-renaissance-gtfs-314.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Cudahy Area Rapid Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-cudahy-area-rapid-transit-gtfs-2248.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Commute.org San Mateo County Shuttles,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-commuteorg-san-mateo-county-shuttles-gtfs-61.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Dana Point Trolley,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-dana-point-trolley-gtfs-2361.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Delano Area Rapid Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-delano-area-rapid-transit-gtfs-320.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
DowneyLINK,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-downeylink-gtfs-383.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
El Monte Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-el-monte-transit-gtfs-103.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Eastern Sierra Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-eastern-sierra-transit-gtfs-25.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
El Dorado Transit Agency,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-el-dorado-transit-agency-gtfs-2135.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
El Segundo Transportation,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-el-segundo-transportation-gtfs-2210.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
County Connection (CCCTA),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-county-connection-cccta-gtfs-1243.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Emery Go-Round,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-emery-go-round-gtfs-2224.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
eTrans,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-etrans-gtfs-65.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Culver City Bus,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-culver-city-bus-gtfs-38.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
GoMonrovia,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-flex-v2-developer-test-feed-1-gtfs-1817.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
City of Dixon,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-flex-v2-developer-test-feed-2-gtfs-1818.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Fairfield and Suisun Transit (FAST Transit),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-fairfield-and-suisun-transit-fast-transit-gtfs-76.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Anaheim Regional Transportation,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-flex-v2-developer-test-feed-3-gtfs-1819.zip?alt=media,[],"['calendar_dates.txt', 'trips.txt', 'stops.txt', 'transfers.txt', 'calendar.txt', 'routes.txt', 'stop_times.txt']",False,
Elk Grove Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-elk-grove-transit-gtfs-2136.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Fresno County Rural Transit Agency (FCRTA),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-fresno-county-rural-transit-agency-fcrta-gtfs-85.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Get Around Town Express,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-get-around-town-express-gtfs-606.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Go West Shuttle,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-go-west-shuttle-gtfs-623.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Glenn Transit Service,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-glenn-transit-service-gtfs-2207.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Glendora Transportation Division,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-glendora-transportation-division-gtfs-609.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Fresno Area Express (FAX),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-fresno-area-express-fax-gtfs-90.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
GrapeLine,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-grapeline-gtfs-83.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Golden Empire Transit District (GET),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-golden-empire-transit-district-get-gtfs-46.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Golden Gate Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-golden-gate-transit-gtfs-67.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Guadalupe Flyer,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-guadalupe-flyer-gtfs-617.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Gold Coast Transit, South Coast Area Transit",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-gold-coast-transit-south-coast-area-transit-gtfs-32.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Huntington Park Express,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-huntington-park-express-gtfs-558.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
GTrans,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-gtrans-gtfs-2270.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Foothill Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-foothill-transit-gtfs-101.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Kings Area Rural Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kings-area-rural-transit-gtfs-2204.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
La Puente LINK,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-puente-link-gtfs-2250.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Kern Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-kern-transit-gtfs-47.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
LA Metro Rail,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-la-metro-rail-gtfs-30.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Laguna Beach Transit (LBT),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-laguna-beach-transit-lbt-gtfs-16.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Lawndale Beat,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lawndale-beat-gtfs-36.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Lake Transit Authority (LTA),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lake-transit-authority-lta-gtfs-68.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Lassen Rural Bus (LRB),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lassen-rural-bus-lrb-gtfs-118.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Los Angeles County Department of Public Works (the LINK and shuttles),https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-county-shuttles-gtfs-28.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Humboldt Transit Authority,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-humboldt-county-gtfs-19.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Lynwood Trolley / Breeze,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-lynwood-trolley-breeze-gtfs-570.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Livermore Amador Valley Transit Authority,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-livermore-amador-valley-transit-authority-gtfs-64.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Manteca Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-manteca-transit-gtfs-2172.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
Madera County Transit,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-madera-county-transit-gtfs-572.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
"Los Angeles Department of Transportation (LADOT, DASH, Commuter Express)",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-los-angeles-department-of-transportation-ladot-gtfs-1210.zip?alt=media,"['trips.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",['transfers.txt'],False,
Mendocino Transit Authority,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-mendocino-transit-authority-gtfs-69.zip?alt=media,"['trips.txt', 'transfers.txt', 'stop_times.txt', 'calendar_dates.txt', 'calendar.txt', 'stops.txt', 'routes.txt']",[],True,
